fname,gt_Scream,gt_Shout,gt_Crying,gt_Explosion,gt_Gunshot,gt_Glass,gt_Siren,gt_Alarm,pseudo_Scream,pseudo_Shout,pseudo_Crying,pseudo_Explosion,pseudo_Gunshot,pseudo_Glass,pseudo_Siren,pseudo_Alarm,tuned_Scream,tuned_Shout,tuned_Crying,tuned_Explosion,tuned_Gunshot,tuned_Glass,tuned_Siren,tuned_Alarm,score_Scream,score_Shout,score_Crying,score_Explosion,score_Gunshot,score_Glass,score_Siren,score_Alarm
432759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691,0.1001,0.1205,-0.0491,0.0057,-0.0961,0.2066,0.1746
134696,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0086,0.3179,-0.1115,-0.0044,-0.0668,-0.0216,-0.0678,-0.0135
399583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.096,-0.0842,-0.0342,-0.1315,-0.0657,0.0269,0.0526,0.0051
151243,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0384,-0.0951,-0.1085,0.3836,0.1144,0.0973,-0.021,-0.0188
432328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.073,-0.005,0.0185,-0.012,0.0049,-0.0143,-0.0106,0.0655
325928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408,-0.0746,-0.0035,0.0138,0.0436,-0.2194,0.0826,0.2194
45372,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0.0953,0.0731,-0.0093,0.4826,0.2693,0.3099,0.0497,0.0951
45721,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0585,0.0968,0.1653,-0.1571,-0.0164,-0.1009,0.1871,0.2366
208700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1513,-0.1883,-0.0356,-0.1027,0.0683,-0.126,-0.0423,0.0615
413617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1095,0.0541,0.0752,-0.0054,-0.0202,-0.2686,0.1231,0.1136
191994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0059,0.0024,0.0423,-0.107,0.0008,-0.1586,0.144,0.265
223527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588,0.2456,-0.1691,-0.0641,-0.116,0.0338,-0.1866,-0.2166
410655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329,0.0994,0.03,0.121,0.129,-0.0653,0.1265,0.1823
345497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0434,0.0395,-0.074,0.0357,0.0742,-0.055,0.1967,0.4066
371041,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.009,0.0924,-0.1275,0.4646,0.3134,0.1445,0.015,0.0528
21198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1116,-0.1391,-0.1107,-0.1074,-0.18,-0.1734,-0.0743,-0.056
387930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642,-0.0258,0.0594,-0.0618,0.1052,0.0744,0.1045,0.0674
187047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0291,-0.008,0.0743,-0.0333,0.0163,-0.0389,0.1337,0.2628
260434,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.0054,0.1581,-0.0835,0.1045,0.0835,0.4703,0.0386,0.0883
166817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1566,-0.1265,-0.0628,-0.1383,-0.0837,0.0279,-0.0567,-0.0166
168800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0795,-0.0753,-0.086,0.0235,0.0272,-0.0323,-0.0624,0.0344
99499,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2328,0.1556,0.4947,-0.1597,-0.0951,-0.0837,0.0914,0.069
193964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1541,-0.0664,-0.1458,0.003,0.0075,-0.011,-0.083,-0.0181
386207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0836,-0.0722,-0.1021,-0.1101,-0.098,-0.1479,-0.0335,0.0515
387772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312,0.0633,-0.004,-0.0368,0.0335,0.0711,-0.0832,0.0369
258016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0474,0.0422,0.0207,-0.0951,0.0763,-0.0286,0.2055,0.3487
399759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799,-0.1207,-0.0605,0.0649,-0.0621,-0.1586,-0.0643,-0.0142
124051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065,-0.0307,-0.1534,-0.0305,-0.0332,-0.1048,0.1025,0.0297
319528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626,-0.0816,-0.1626,0.0003,-0.1397,0.0418,-0.0803,0.1444
91179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038,0.0181,-0.0795,-0.0454,-0.0097,-0.0036,0.0248,0.0961
369525,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042,0.005,-0.0535,0.0471,0.0715,-0.0385,-0.0203,-0.0081
73086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0904,-0.0701,-0.0688,0.0906,0.1365,0.0645,0.0308,0.1731
378860,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263,-0.1192,-0.0662,-0.0128,0.1029,-0.0632,0.0557,0.0286
66869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354,-0.1737,-0.0208,-0.1244,-0.0837,-0.1291,-0.048,-0.0939
173581,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0937,0.1673,0.033,0.1783,0.1243,0.5749,-0.0612,-0.0072
170656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115,0.1149,-0.0158,-0.0924,0.0143,-0.1074,0.1065,0.0323
322556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231,0.0356,-0.0214,0.017,0.0535,-0.1123,0.0404,0.051
374078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513,0.0577,-0.0357,-0.0143,0.0072,-0.0043,0.0801,0.0931
31371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,0.0312,-0.0428,0.0225,0.1985,-0.0129,0.1297,0.1668
116353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324,0.0618,0.053,0.0377,0.0513,0.0809,0.1051,0.1156
221455,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-0.0387,0.0291,-0.0866,0.2319,0.3248,0.0239,0.0629,0.0531
64790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1565,0.1372,0.0793,0.0041,0.038,0.0276,0.1005,0.1637
119809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,-0.024,-0.0038,-0.1419,-0.1006,-0.1478,0.027,-0.0545
186933,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.1785,0.0993,0.0535,0.2889,0.1825,0.0476,0.2179,0.2559
376308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2572,-0.1877,-0.2971,0.1049,-0.0246,-0.141,-0.0668,-0.0237
350419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554,0.0063,0.0049,0.0034,-0.0543,-0.0351,0.1346,0.119
367321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134,-0.1209,0.056,0.0775,0.0241,-0.1747,0.0194,0.1547
236108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1674,0.2026,0.0776,0.0222,0.0267,0.1468,0.2316,0.1976
146343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315,0.1481,-0.1232,0.0643,0.0277,-0.0216,0.044,0.1139
386248,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3293,0.3135,0.207,-0.0379,-0.0179,0.0901,0.0888,0.069
116359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364,0.0639,0.0033,0.0694,0.0836,0.0297,0.1131,0.1301
219660,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.4751,0.3677,0.2595,0.0815,-0.0558,0.0457,0.1316,0.0512
398700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038,0.0611,-0.0332,-0.0487,-0.0078,0.0587,0.0273,-0.0556
316645,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0635,0.3225,0.0409,-0.0507,-0.0474,-0.0567,0.044,0.0765
233187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143,-0.0221,0.0538,-0.0112,-0.1123,-0.1346,-0.1459,-0.0701
336630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499,-0.0551,-0.102,-0.0036,-0.0642,0.062,-0.0803,-0.0734
76599,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814,0.2681,0.0137,-0.115,-0.0924,-0.0912,-0.0286,0.0246
29722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651,0.0311,0.1566,-0.1829,0.0085,-0.0377,0.0316,0.0716
341930,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.1794,0.078,0.0139,0.5393,0.256,0.1814,0.0913,0.0296
71600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261,0.1031,0.093,-0.1188,-0.0641,-0.1462,-0.045,-0.065
233715,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0148,0.1083,-0.0397,0.0109,0.1323,0.2047,0.1019,0.2242
162891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569,-0.0353,-0.0435,0.1238,0.0549,0.0275,0.0909,0.0914
51717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768,-0.0133,0.1353,-0.0236,-0.0467,0.0481,0.0839,0.1132
373361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0408,0.0402,-0.0446,0.0452,0.0584,0.2088,0.0972,0.0452
267320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407,-0.0684,-0.0295,-0.0822,-0.0397,-0.0769,-0.0784,-0.0325
415411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0885,-0.0748,0.0241,-0.2069,-0.1335,-0.1447,0.0065,0.0425
362965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2019,-0.1429,-0.1509,-0.0825,-0.0109,-0.0148,-0.027,0.0598
202748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1807,-0.1157,-0.1836,-0.0318,0.0671,-0.0406,-0.1115,0.0412
101186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1673,-0.1643,-0.1927,0.028,-0.087,-0.0946,-0.084,-0.0117
377126,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0909,0.0953,0.0842,-0.0779,-0.0209,-0.0846,0.4575,0.3731
335513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309,-0.1302,-0.0181,-0.0158,0.0703,-0.1446,0.0997,0.0965
248236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2137,-0.1313,-0.1887,0.1259,0.0897,-0.0448,-0.1769,-0.1181
108751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838,-0.1372,-0.1511,0.0274,0.0086,-0.0215,0.014,0.0918
393584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0872,-0.0733,-0.0924,-0.0285,-0.0926,-0.0308,-0.0603,-0.1151
222201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1496,0.1323,0.1116,-0.1139,-0.0927,-0.1711,0.0602,0.1237
238075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0021,0.0211,0.0513,-0.0741,0.0695,-0.1119,0.3542,0.3429
68301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193,0.077,-0.1813,-0.0387,-0.0827,-0.091,0.042,-0.1135
404086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019,0.0165,-0.0094,-0.06,0.0465,0.0904,0.0352,0.0103
19427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0749,-0.1157,-0.0528,-0.116,-0.0945,-0.0954,-0.049,-0.0035
171271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1562,-0.0552,-0.139,-0.0732,-0.0679,0.0393,-0.0753,0.0675
215593,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0567,0.0675,-0.0675,0.3917,0.1452,-0.0005,-0.0057,0.0478
360473,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1216,0.0458,0.081,0.036,0.1825,-0.0245,0.1667,0.3199
253054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381,-0.0231,-0.0494,-0.0821,0.0184,0.054,-0.0434,-0.0759
368525,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2423,0.4304,0.1882,0.0253,-0.0768,-0.0387,0.0176,0.0366
94171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0669,-0.0639,0.1403,0.0509,0.0685,0.0523,0.1015,0.2619
374932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066,-0.0258,-0.0451,-0.0977,-0.0775,-0.0126,-0.0923,-0.106
420054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123,-0.0163,-0.0515,-0.1297,0.0521,-0.1212,-0.0139,0.0025
212683,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0319,0.0534,-0.0147,0.2061,0.1582,-0.0985,-0.0022,0.0356
383629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0007,0.0774,-0.0948,0.1055,0.0896,0.0937,-0.0131,0.2523
76817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0.0542,0.0685,-0.1114,-0.0992,-0.0829,0.0624,0.0443
373706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352,0.0106,-0.0361,0.0024,-0.0033,-0.0533,0.0558,0.0445
101310,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2592,0.3908,0.1563,0.0541,-0.0806,0.0349,0.0406,0.0557
88821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0951,-0.0854,-0.0062,-0.0549,-0.0187,0.0889,-0.1255,-0.0831
88935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2252,-0.1073,-0.2071,-0.0186,0.0446,0.1319,-0.022,0.0059
353711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925,-0.1946,-0.1128,-0.162,-0.0106,0.0948,-0.0801,-0.103
231453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106,-0.0672,-0.1364,0.0206,0.0787,-0.0754,0.007,0.0343
10434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966,0.0678,0.0905,-0.0565,-0.0563,-0.0237,0.0574,0.0563
92999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164,-0.131,-0.2058,-0.1391,-0.0638,0.0025,-0.049,-0.0017
142016,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.0373,0.0885,-0.0766,0.471,0.2876,0.0527,0.0318,0.0876
153255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1709,-0.0866,-0.176,0.0691,0.1248,-0.1381,-0.0122,0.082
277722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044,-0.0149,-0.0137,-0.0272,-0.0272,-0.0882,-0.0432,0.0824
44700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2106,-0.012,-0.1314,-0.0499,-0.1086,-0.1289,-0.0968,-0.0882
52593,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0014,0.0269,-0.1139,0.3001,0.141,0.0913,0.0231,0.0858
20797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192,-0.0285,0.0722,-0.101,0.0068,0.0106,-0.0184,-0.0252
430341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1981,0.0945,0.1879,0.001,-0.0605,-0.2133,0.0788,0.1249
242341,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0445,0.1264,-0.0276,0.0077,0.0583,0.2843,0.1045,0.1683
69181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0044,0.0062,0.0044,0.0577,0.0546,0.0094,0.0652,0.3403
337472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1273,-0.1285,-0.0911,-0.0464,-0.0613,-0.0172,0.0419,0.0014
94246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0643,0.0132,-0.136,0.0218,0.0807,0.0727,0.0458,0.0368
254721,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.1318,0.1188,0.0662,0.2153,0.1382,0.3425,0.0777,0.1907
109743,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.1439,0.2166,0.0676,0.4157,0.2639,0.0733,0.1711,0.2021
424371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065,-0.04,0.0703,-0.2813,-0.215,-0.1229,-0.1092,-0.0756
373917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1241,0.0808,-0.0191,0.0322,0.1029,-0.0621,0.0803,0.0488
180753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0648,0.035,-0.0589,0.0718,0.0542,-0.13,0.0127,0.0319
9662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954,0.1599,0.1156,-0.0793,-0.0089,-0.0686,-0.0108,0.0064
350430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2709,-0.1111,-0.2218,-0.1237,-0.094,-0.0032,-0.128,-0.173
45923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1655,-0.0223,0.0476,-0.0785,0.0349,-0.1321,-0.0733,0.1381
108429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0833,-0.1099,-0.1043,-0.0647,-0.0053,0.1646,-0.0122,0.0095
33729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.1537,0.1515,-0.0491,0.0072,0.0378,0.0162,0.3617,0.3237
60469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694,-0.0916,-0.1,0.0183,0.0013,0.0183,0.0574,0.1796
394152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053,-0.0073,0.0648,-0.0295,0.0329,0.0506,0.0932,0.198
156424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371,-0.0759,-0.0855,-0.0155,-0.0268,0.0689,-0.0672,0.0077
134863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0525,0.039,0.0261,-0.0558,0.097,-0.0842,0.1928,0.2615
62542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0917,-0.1319,-0.1054,0.2065,0.1304,-0.0346,-0.0866,-0.0211
433717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748,-0.1063,0.0027,0.0347,0.0213,0.11,-0.1022,0.0261
70383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184,-0.04,0.0565,-0.1277,-0.225,-0.0926,-0.0412,-0.1217
36170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0643,0.1087,0.0664,-0.0427,0.0591,-0.0776,0.2755,0.3553
389604,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652,0.0114,0.0543,-0.0902,-0.0155,-0.1537,-0.0364,0.1381
401186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482,0.0656,-0.112,-0.1175,-0.0018,-0.0914,0.0168,0.0541
117081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0.0983,0.0498,-0.0289,-0.1405,-0.0151,0.0521,0.1317
164646,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.071,0.0147,-0.0174,0.1393,0.2607,-0.0064,0.0373,0.025
189202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1475,-0.1141,0.0462,-0.0864,0.0356,-0.0914,0.0208,0.0659
424971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179,-0.1678,0.0321,-0.1169,-0.1662,-0.2178,-0.0001,-0.0815
130420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427,-0.0066,-0.0337,-0.0344,0.062,-0.1549,0.1043,0.0455
118199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0069,0.1149,-0.0255,-0.0745,0.0941,0.1862,0.0491,0.1522
165596,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.3243,0.3571,0.4157,-0.0656,-0.0143,0.0346,0.1491,0.0978
55254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1146,-0.0851,-0.1635,-0.0461,-0.0202,-0.0485,-0.0869,-0.1458
97236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1233,0.1791,-0.0454,0.0356,-0.0057,-0.0598,-0.0018,0.0145
333441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439,-0.075,-0.0115,-0.0094,0.0777,0.0378,0.078,0.0808
386088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.028,0.1236,-0.0401,0.2925,0.2335,0.1832,-0.0165,0.0413
253532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834,0.0746,0.1891,-0.1388,-0.1995,-0.1274,-0.0718,-0.1376
167540,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0082,0.0025,0.0818,-0.034,0.0359,0.0238,0.2535,0.2908
230114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061,-0.013,-0.0535,-0.0599,-0.0267,-0.1035,-0.1056,-0.2324
182625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484,-0.0616,0.1117,-0.0609,-0.0324,0.0665,0.1058,0.1415
54076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844,0.0848,-0.113,0.0495,0.0176,0.0843,-0.035,0.0043
406163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453,0.0251,-0.1286,-0.1205,-0.0989,-0.0658,0.0501,0.0269
